,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
15,1419089769846345728,1419089769846345728,1627172341000.0,2021-07-24 20:19:01,-0500,,The next time you claim freedom.  Consult with the dr trying to save a life in ICU.   Check in with the paramedic in full response to lives calling for safety.   Consult with the local elders trying to keep their community safe.   You did not demonstrate freedom.  You sought harm,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,20,https://twitter.com/TurnbullVanessa/status/1419089769846345728,[],[],0,,False,96,3,28,https://twitter.com/TurnbullVanessa/status/1419085891595771906,None,,,,,,,[],,,,
16,1419088567758774273,1419088567758774273,1627172054000.0,2021-07-24 20:14:14,-0500,,"Don’t ever compare this March to BLM.   Don’t get it twisted, I want this government accountable. I know the harm, my community, my family and people live on the end of this everyday.   But never would I place a sister or brother next to me at risk, whether I know them or not.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,20,https://twitter.com/TurnbullVanessa/status/1419088567758774273,[],[],0,,False,234,4,39,https://twitter.com/TurnbullVanessa/status/1419085891595771906,None,,,,,,,[],,,,
17,1419087311078264833,1419087311078264833,1627171754000.0,2021-07-24 20:09:14,-0500,,"We managed protest with health and safety.Many people thought we weren’t taking COVID seriously, but we were.What you saw today, was nationalist perpetrating harm.  That area is already high risk- You risked more lives. In particular lives with disproportionate Health inequities",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,20,https://twitter.com/TurnbullVanessa/status/1419087311078264833,[],[],0,,False,48,0,7,https://twitter.com/TurnbullVanessa/status/1419085891595771906,None,,,,,,,[],,,,
18,1419085891595771906,1419085891595771906,1627171416000.0,2021-07-24 20:03:36,-0500,,"I was arrested and re-traumatised for demanding Justice for black lives at last years BLM protest. Today and any day, you are not a freedom fighter. My people have been the original freedom fighters since neo- imperialism.   Today you risked lives.   Don’t be proud of this.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,20,https://twitter.com/TurnbullVanessa/status/1419085891595771906,[],[],0,,False,892,5,108,,None,,,,,,,[],,,,
19,1415535253750378497,1415486070188167173,1626324878000.0,2021-07-15 00:54:38,-0500,,@library__rat @IndigenousX Thank you heaps ✊🏾,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,4,00,https://twitter.com/TurnbullVanessa/status/1415535253750378497,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'library__rat', 'name': 'sm', 'id': '897431671456145408'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}]",,,,
0,1415087036420091907,1415086832883093511,1626218015000.0,2021-07-13 19:13:35,-0500,,"It started with slavery, and it continues with slavery, child removal and deaths in custody.   This isn’t a riot. This is a protest. The only  riot is the riot squad being given consent by the governor to shoot down children.   Black Lives Matter.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,2,19,https://twitter.com/TurnbullVanessa/status/1415087036420091907,[],[],0,,False,64,0,9,,None,,,,,,,[],,,,
1,1415086832883093511,1415086832883093511,1626217966000.0,2021-07-13 19:12:46,-0500,,Solidarity and justice for the young warriors demanding justice for their bodies and lives at Parklea Correctional Centre. Writing BLM signalling a message to all.   A message and their only way of seeking the public’s help. We must show up and continually demand justice.  https://t.co/2XvqiuTPKy,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,2,19,https://twitter.com/TurnbullVanessa/status/1415086832883093511,[],"['https://pbs.twimg.com/media/E6Nl-B7VcAE1hkc.jpg', 'https://pbs.twimg.com/media/E6Nl-B8VcAAx9zD.jpg']",1,https://pbs.twimg.com/media/E6Nl-B7VcAE1hkc.jpg,False,557,5,180,,None,,,,,,,[],,,,
2,1407852027284058113,1407334601924694028,1624493054000.0,2021-06-23 20:04:14,-0500,,"@NayukaGorrie @RonnieGorrie I bloody love her so much too!!! Aunty, I love you @RonnieGorrie",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,20,https://twitter.com/TurnbullVanessa/status/1407852027284058113,[],[],0,,False,6,1,0,,None,,,,,,,"[{'screen_name': 'NayukaGorrie', 'name': 'hot ancestor', 'id': '629931780'}, {'screen_name': 'RonnieGorrie', 'name': 'Ronnie Gorrie', 'id': '1210378586806317056'}]",,,,
3,1407245905640579076,1406890154480963585,1624348543000.0,2021-06-22 03:55:43,-0500,,@ChristypDoran Here we have article written by @ChristypDoran highlighting racism that we already know exist in the code of rugby.. further perpetrating racism against Pietsch.  https://t.co/4ONIL3sUbN,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,2,03,https://twitter.com/TurnbullVanessa/status/1407245905640579076,[],['https://pbs.twimg.com/media/E4eKr2OVkAocPI6.jpg'],1,https://pbs.twimg.com/media/E4eKr2OVkAocPI6.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'ChristypDoran', 'name': 'Christy Doran', 'id': '2335981909'}]",,,,
4,1407245432665743360,1406890154480963585,1624348431000.0,2021-06-22 03:53:51,-0500,,"@ChristypDoran This is exactly why people like you should not be journalist and publish First Nations people.   If you understood the implications of imperialism, genocide and history of this country you would know they are  both Blak! How dare you @ChristypDoran  further perpetrating harm.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,2,03,https://twitter.com/TurnbullVanessa/status/1407245432665743360,[],[],0,,False,0,2,0,,None,,,,,,,"[{'screen_name': 'ChristypDoran', 'name': 'Christy Doran', 'id': '2335981909'}]",,,,
5,1402799513564172293,1402799513564172293,1623288441000.0,2021-06-09 21:27:21,-0500,,"Aunty Letona (Davids mum) whispered to me at the last protest "" you just wait bub, we will shame this country for its treatment on our people"".   Our people are warriors, fighters, healers and we wont ever be silenced.   #Blacklivesmatter   Say their name   https://t.co/jASqD7JMbe",en,['blacklivesmatter'],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,21,https://twitter.com/TurnbullVanessa/status/1402799513564172293,['https://www.theguardian.com/australia-news/2021/jun/10/david-dungays-death-in-custody-to-be-taken-to-un-human-rights-committee?utm_term=Autofeed&CMP=soc_568&utm_medium=Social&utm_source=Twitter#Echobox=1623273580'],[],0,,False,19,0,5,,None,,,,,,,[],,,,
6,1402796874155790340,1402793853128642562,1623287812000.0,2021-06-09 21:16:52,-0500,,"The most fundamental beings- children.   Please raise your awareness around the significant injustice of black children being forcibly removed by @NSWJustice .   Punitive responses are never the answer.  Support a whole family, not punish a whole kinship.   Rocky should be here.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,21,https://twitter.com/TurnbullVanessa/status/1402796874155790340,[],[],0,,False,21,0,4,,None,,,,,,,[],,,,
7,1402796081075785730,1402793853128642562,1623287623000.0,2021-06-09 21:13:43,-0500,,@NSWJustice continue to fail children and young people.   Both during and after care.  I have experienced this first hand and continue to see the treatment of Indigenous children and families continually punished.   The stolen generation has never stopped.,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,21,https://twitter.com/TurnbullVanessa/status/1402796081075785730,[],[],0,,False,18,0,5,,None,,,,,,,[],,,,
8,1402795296891891713,1402793853128642562,1623287436000.0,2021-06-09 21:10:36,-0500,,"This story did not make national news or media. We hide &amp; continue to suppress the voices of our sacred children and young people.   Their voices constantly go unheard.   Punitive responses never work.   @facsnsw owed Rocky a duty of care, instead they caused his suicide.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,21,https://twitter.com/TurnbullVanessa/status/1402795296891891713,[],[],0,,False,17,1,5,,None,,,,,,,[],,,,
9,1402794908277121028,1402793853128642562,1623287343000.0,2021-06-09 21:09:03,-0500,,"In other words  @facsnsw  punished his mother, family community and Rocky himself, instead of appropriate early intervention supports.    Upon restoration, the department removed all medical supports needed for Rocky.   The method of practice used by the department is damaging.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,21,https://twitter.com/TurnbullVanessa/status/1402794908277121028,[],[],0,,False,21,0,5,,None,,,,,,,[],,,,
10,1402793853128642562,1402793853128642562,1623287091000.0,2021-06-09 21:04:51,-0500,,"Young Aboriginal warrior Rocky was forcibly removed from his family and placed into statutory OOHC. Rocky developed depression and anxiety due to his removal. Once restored, support services were revoked.   This resulted in increased mental illnesses and his suicide.   @facsnsw  https://t.co/BfmuHRy5WI",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,3,21,https://twitter.com/TurnbullVanessa/status/1402793853128642562,[],['https://pbs.twimg.com/media/E3e5hUQVcAE9Jt7.png'],1,https://pbs.twimg.com/media/E3e5hUQVcAE9Jt7.png,False,83,4,38,,None,,,,,,,[],,,,
11,1390987884442767361,1390507094403522562,1620472329000.0,2021-05-08 07:12:09,-0500,,@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris And I am so proud of moz representing. I grew up with him as kids in Bilga. He is extraordinary and should be so proud. Dad spoke highly of him.   @ecambage is standing with him&amp; Sadly I think the whole point of what’s been shared has been missed completely.  yarn in person❤️,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,07,https://twitter.com/TurnbullVanessa/status/1390987884442767361,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
12,1390986748092588040,1390507094403522562,1620472058000.0,2021-05-08 07:07:38,-0500,,"@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris Having one blakfulla is not representative of diversity outweighed by whiteness.   There should be equal, if not more Indigenous and POC representation.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,07,https://twitter.com/TurnbullVanessa/status/1390986748092588040,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
13,1390986414574116867,1390507094403522562,1620471979000.0,2021-05-08 07:06:19,-0500,,"@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris It’s an incredible top- mines on the way.   No, not moz being whitewashed. The photo being whitewashed- I.e it missing more diversity and inclusion.   Please don’t get my wording mixed up- I’d never say that.",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,07,https://twitter.com/TurnbullVanessa/status/1390986414574116867,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
14,1390985815371571200,1390507094403522562,1620471836000.0,2021-05-08 07:03:56,-0500,,@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris Just like last another Blak athlete ( the first indigenous boxer to be selected) - no inclusion*   It picks and chooses and sadly whitewashing gets the rates and views. But it also demonstrates the harmful racism.,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,07,https://twitter.com/TurnbullVanessa/status/1390985815371571200,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
15,1390984980436688901,1390507094403522562,1620471637000.0,2021-05-08 07:00:37,-0500,,@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris I completely respect the space where people are coming from. But she is highlighting a bigger and more important point here.   Racism. Lack of diversity. Limited inclusion and systemic racism.  This exist at every corner for blakfullas and marginalised groups.,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,07,https://twitter.com/TurnbullVanessa/status/1390984980436688901,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
16,1390984583693303814,1390507094403522562,1620471542000.0,2021-05-08 06:59:02,-0500,,@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris My uncle Frank Roberts  was the first Indigenous boxer to participate in Tokyo in 1964.   Just like week another Blak athlete ( the first indigenous to be selected to go for boxing). No inclusion. Plus many others.,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,06,https://twitter.com/TurnbullVanessa/status/1390984583693303814,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
17,1390984116426862597,1390507094403522562,1620471431000.0,2021-05-08 06:57:11,-0500,,@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris Placing onus and having one blakfulla is not enough. We have incredible Blak athletes who should be representing. Not whitewashing with one blakfulla.   It’s harmful.,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,06,https://twitter.com/TurnbullVanessa/status/1390984116426862597,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
18,1390983394566213632,1390507094403522562,1620471259000.0,2021-05-08 06:54:19,-0500,,@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris Then this media statement  comes out as they realise what they did was wrong and not diverse. They state “ we fell short”. The women’s Australian Olympic team also stand in solidarity of the organisation’s failure to include diversity.  https://t.co/fAaoZtVoAR,en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,06,https://twitter.com/TurnbullVanessa/status/1390983394566213632,[],['https://pbs.twimg.com/media/E03EBNAUYAMdlqO.jpg'],1,https://pbs.twimg.com/media/E03EBNAUYAMdlqO.jpg,False,1,0,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
19,1390982242600505344,1390507094403522562,1620470984000.0,2021-05-08 06:49:44,-0500,,"@LlibyShab @ecambage @IndigenousX @joewilliams_tew @mrngunnawal @NovaPeris She then highlights the issue of whitewashing.   It then moves onto the next photo- where people are wearing fake tan, culturally appropriating.  In almost every second line - she highlights the point of the urgent need to include greater diversity, particularly Indigenous people",en,[],[],2684767178,2684767178,TurnbullVanessa,Nessa Turnbull-Roberts,6,06,https://twitter.com/TurnbullVanessa/status/1390982242600505344,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'LlibyShab', 'name': 'Bill', 'id': '1296034699517677568'}, {'screen_name': 'ecambage', 'name': 'Elizabeth Cambage', 'id': '235741536'}, {'screen_name': 'IndigenousX', 'name': 'Tenth Anniversary Month', 'id': '172652106'}, {'screen_name': 'joewilliams_tew', 'name': 'Joe Williams - TEW', 'id': '1458614088'}, {'screen_name': 'mrngunnawal', 'name': 'Koori Brotha', 'id': '3002719272'}, {'screen_name': 'NovaPeris', 'name': 'Nova Peris OAM OLY', 'id': '1361519083'}]",,,,
